discountID,code,type
phfq8350-HzNnaN,SQbQ2094-JGmDVD,percentage
EIRC3323-GqdMAt,dFwi9082-NiKAsi,percentage
SShO0895-EoLdkV,uCdP7554-cDlUsv,percentage
Qjgd8288-nfVSpO,VERc0035-sXzZQC,percentage
GdLq6754-iCYojn,PeyK7938-YvzNfQ,percentage
ubHv5349-ObHyeb,FxdO5147-CMZuXE,percentage
RnFX4958-WGKBXx,csLs6724-GjfLZa,percentage
rHUK8843-bJkxVs,YqzS0181-UoqJAc,percentage
jgNV0782-ECxqQo,luLB9445-tipRKR,percentage
lFPB2872-QyTOIL,yBlO6777-RlSwGX,percentage
aUMg9737-TwOAEN,BCeD8178-KEkgtK,percentage
Vxcb0617-OkXZDA,SDdR7145-Biyrcq,percentage
feGb5624-HDpQql,qFwP0482-ZBkvNb,percentage
jhEo1712-OeLklQ,RfQp2487-sgALvz,percentage
lsyU4108-klrUNq,xqEA7605-UgScrL,percentage
YxMd1794-yfgkmk,Xwlw9090-qoEeBG,percentage
fCHm5259-pLhSas,bJit7535-gRzdUk,percentage
mbgT1062-EweZdz,uqkH0781-uBCKbH,percentage
iZCB7810-dZGphA,qsCD9525-EruNOm,percentage
fNue7347-tmTDxV,SalH3498-XpzoiR,percentage
QHfs4478-NvyeQX,YlYl0900-PZLFYY,percentage
RkKu6369-QekAzu,UBUM6065-tBHhpq,percentage
XOKB8345-mLPeRj,HgtJ5651-QTxZBd,percentage
SBJH7954-XPfyPM,TzoD8026-RdMzvF,percentage
yrjC1557-SeTHiZ,IOqJ3827-drrmQI,percentage
tQrZ5536-xPJDwl,OlJH7113-XOVYRe,percentage
ETlI6536-FTNVxZ,jpcC0100-RalpcR,percentage
aBOD1759-tubCVQ,nazK1010-sjVxYu,percentage
oyQU9707-WkRvXK,zsrH7742-uqgzmv,percentage
QeyD3433-pWEIdG,BvDo9235-YJvgIn,percentage
qwgl5485-ZhpdOe,VGZT1360-AgWAbI,percentage
HqBG7031-ewSdzJ,SBDT9625-fvDmyC,percentage
rfeX2928-ZYrBTB,eOdW4559-KuMDFK,percentage
pHjR3464-lyrwXR,aFPf7929-CVHWJf,percentage
bIKl0242-YABJLT,hHiQ7959-iEPWil,percentage
YsxS5446-leUIao,CmSx2587-xVcJir,percentage
tOZt1883-BEYrSX,kJpi6801-bUwwZC,percentage
qpne9132-UZjBBW,dRkY2781-UaWkWl,percentage
HScd2769-ASzGkh,CcMd6689-mLpsDi,percentage
ZxlR0336-fgbiAZ,GeJR0362-paxLrT,percentage
SpAR8874-fHFfxa,LYRe8201-IRKGam,percentage
CSzh9341-ZqixnA,WPjl3116-sHxPqR,percentage
BQeL5421-TwGyzW,GcFw9684-oFXvXW,percentage
LOhG9249-BQcmPx,oPFx0088-gPBvTj,percentage
xPaM4041-KGxOqm,AOFp1779-JyMbSf,percentage
ajJu0063-MTMXdu,btiR7972-NVQJEk,percentage
YRrS3629-aqNfsE,DXlW8643-ymuweA,percentage
thsW9009-BfIEjC,JDYQ8088-CmMdsA,percentage
baMB2514-TYeALF,yLuL9230-oBGHoK,percentage
DVot7912-WlBPYC,rRDq7362-traXqT,percentage
jido1462-meQLGh,uhFI6294-uHhCyF,percentage
JAEM8197-bSxmuS,ZDTZ8775-MsNkYZ,percentage
SoZs3870-hsNoCs,HfMO3073-uJvDSl,percentage
RmYC2522-UuFuvR,pKMm6739-enWxiW,percentage
hdFP6390-eQdklW,PXUs6889-xiGyUA,percentage
wRmR1190-MjGvFi,GvlL7464-LVNFEk,percentage
SaBw8501-KgzXPw,wIRH2585-fxXmKq,percentage
KDcp7016-WHgjJn,NpwH0277-VWDlPb,percentage
YznR0426-yazHZN,RUhX6714-XgeWEs,percentage
zjWG8270-AGfbYe,OLvA2647-GOuiXz,percentage
RHvR6040-FsJKPj,Qwjn6478-xUvmpe,percentage
OTDw3990-XoNkJm,DffM6657-jxCKsw,percentage
UDka0597-yOlmMt,Uvha6145-lnQOwb,percentage
cltG5107-CMwQPl,NGkb3877-DhvcuA,percentage
WoUM5629-aENQKT,YOrG3370-CyhJEF,percentage
arLc7528-AnbxmC,nilP6990-cltNkN,percentage
RLIJ4349-hPCpgl,eeGZ8510-hNHPsK,percentage
IsfU1072-nlZaIM,TpVD6661-HXVtCv,percentage
FRjw3071-PEkQjv,zfVY1057-SYfTHe,percentage
Ndbf0774-TmEOvF,EPdH1259-HadDAv,percentage
Zvyo5448-hWjSZA,FksD9445-gbQfan,percentage
XVEs6893-JJXVqh,gZLQ5990-fCYjXn,percentage
ucnm2331-JjsUiS,VxAW5069-PhSVBI,percentage
Pccs4438-qtceLW,UmuV8110-cVxtOB,percentage
QwQu2196-QyBxlj,NKFS8159-FwvXbq,percentage
hMVr2874-sDkHav,sspp3691-cPYWOt,percentage
RbtS0624-ppZSiB,cDMK3374-hoXpGS,percentage
Aihh1874-KrrDlQ,uyxD1935-rVTBXv,percentage
Ewvx3111-mZRZDY,NTqO3131-JMixHF,percentage
BHHg6583-ysJJGC,dmTs6114-lgYjWr,percentage
Imny8823-AWMCxO,szZS7058-iyjseS,percentage
gCFR6939-IhccNt,BoCc9162-qysbMd,percentage
gANV0054-QIUenF,DHkk0753-ZJOpVx,percentage
UUDb3832-QfBdrV,SaUI1418-hgFEAi,percentage
bRsd5735-lTLQQg,MHHB7579-coLjGd,percentage
UIKs5366-hZfqzj,NDJQ1663-Zfbjwm,percentage
jMQc3162-JZVswx,ojSn8407-KaucJd,percentage
uWTD9483-TWRRfz,xlUv1082-WOukqW,percentage
jbLU3630-LKyifj,LwMc8345-beoZgD,percentage
smvk7026-byuhgP,TOzK8267-MsPZcS,percentage
GmiW4020-PzvEYI,Erzr4623-cHWKsF,percentage
fpaZ1648-gbCpuw,TVow2234-TAlCuz,percentage
azFE2833-qxtwtW,ZyuT2143-FjbVYK,percentage
sDkt3456-QUlkFi,jZaP7745-qbRHWL,percentage
TQte8455-huoSsT,mDWr2156-DUvEvD,percentage
bRqR0852-mLkViW,JhtO7245-LdXOGE,percentage
GEzy1272-mDYATL,wTfA5835-aqQmaQ,percentage
inBK5051-oWlqmw,iYhN1114-LpbfHB,percentage
gYhz9654-Tseyei,VAJE3373-CymubG,percentage
aDcX0767-MhaaQU,DtkI6142-HXdksr,percentage
TlEc9044-fRhEzx,Sanr4581-iNCcww,percentage
grNV5522-UqUXZJ,aiTH9865-tXCOZb,percentage
hNyX2451-lEgdbT,vilP2654-Liyzlp,percentage
bVXJ8541-AHhDDc,tKCu8233-lBTMNi,percentage
GZwY0467-QxWhzH,jdkc3327-UCBncQ,percentage
WjXJ1741-ozSCMM,HnTn6855-nvUJDk,percentage
ZYRZ3626-uzTmSl,wGDR0912-btJjWQ,percentage
QVAW4250-ydJzWO,SiuQ4533-XYuJAW,percentage
Fjvd1248-ZyLwIh,crXb4665-yjsOfx,percentage
mjqd6487-TAJOke,dgWU3733-VDbZGV,percentage
LvQi0146-XHYxKa,SHTH4347-yUpdwE,percentage
JFmD2635-IWQEdg,jUSJ7128-zUSuEN,percentage
zaDd8458-QMWjUn,BXmV0801-lJuEFT,percentage
pshA9158-EkJmPs,ikhV8119-cAWuig,percentage
SOgF8856-qfHEtk,SyQI7971-nwoUcF,percentage
vkaK2732-NWuhQc,DJWn3004-HokLEM,percentage
MZLq5099-QwiroW,iWet4158-gbhSSr,percentage
Jgsv6849-nlgVzE,lcpU3179-BOpepA,percentage
ihax3941-jlScpk,CZXo9298-ZNAQVE,percentage
JlKt9330-MzpQvv,UDcp3555-RjPBEf,percentage
VWIq7165-tdlmkC,migj4144-mJHpXH,percentage
zLZS2262-cQRsDD,NNjy0453-wuydfh,percentage
WpZN4817-ZzWxLz,nGhf1064-WPlwsw,percentage
wUiv4963-VZQFqZ,cMdU5636-ftBzXd,percentage
KyEH7421-EPKaQL,ODCN5438-dfzbce,percentage
omVV9496-KbHcBP,XGSN9451-gyuyWa,percentage
FLst6741-dUbFvK,MUyg0423-OYTAlC,percentage
hpvt3650-PAMztR,bLFY9603-zVHYhr,percentage
ZPuH6382-yeeqRt,RLDM9219-Homqym,percentage
aHCh4234-tCcGgM,tHRr8995-uxKvKw,percentage
gnvN4816-HlDesu,pEFG0985-gizpDH,percentage
zvMF7681-lCHkgE,cWYK5068-UMIDrT,percentage
EMbs5308-zDyuxo,Kyro9605-njWrOA,percentage
Wiys1969-eIpDwu,CVMV3809-VkiRwr,percentage
oZVI1251-nJLVeb,OqnE7560-yyHzih,percentage
YfkS1730-GOWtiC,ZItU8728-JvvfbO,percentage
Ebxq4718-IodDyz,aMYU6239-pZBzvJ,percentage
eynd4731-AXvHFq,yuCh2737-adyspC,percentage
wFtk8249-YDvEBE,LNHV9820-WfaqfH,percentage
yKjq9549-ERxwpB,iArj0997-zWkYXc,percentage
QDea8727-jvANQb,BjKF8435-vCgKPF,percentage
OBXn8790-PttcqS,UZgD5616-rcpWTH,percentage
GMrN9724-VCdqMH,GKAp4920-sUaGnX,percentage
ibga9076-PfKrgI,ukpX1599-WWaOoq,percentage
FLrh6536-dItiyn,syAX0623-DoPWfx,percentage
rIdf8077-sZBine,tMhY1959-zClvXp,percentage
Sove4236-RDVOly,dFgl3757-BCcrQA,percentage
YATP6189-YeSnZS,YoDP2754-QUDnmj,percentage
MwqC5285-AomVfC,hFoB9239-TrsRgA,percentage
hPKo8501-yGYfyU,KNxV0283-zwVlrM,percentage
pmTt5841-RHgneD,hkIn3253-dgIrlo,percentage
KtqG3934-DFsAQg,MUJg0593-ksiHUh,percentage
ozKG6107-PGxAeQ,FfqB4558-eEiTWf,percentage
LEux3082-JBTLpg,BEsL8596-WCrCKW,percentage
QKOv2622-ZiZMBQ,kkrd3774-hwpEdO,percentage
kJRo5177-dqJXeT,UkBG0721-CIwUwj,percentage
Cxmv3518-egvICv,klrK3380-CxIVUN,percentage
MRNY1520-vckLRZ,IHlw3376-IiaYVr,percentage
OJXw1355-oJrmji,BXOs1581-yXLpDs,percentage
qmFk1167-bMQofa,vjXE4911-VrfCzo,percentage
WTFs1048-brjLua,DebI0595-VJZkhU,percentage
jQPm7205-KWrRAc,zjuA6141-fckTFN,percentage
fBjd5971-AzDEzu,COoO6487-AoOFEE,percentage
QYPC0693-aDHgJO,TwzM4849-lvASFt,percentage
FSjy6710-cWcqES,iIhK8846-bhEMuh,percentage
IjjG9308-telGlm,iamP8042-NjwUbS,percentage
CSWw6615-IjWrzl,OxAu5681-Mzhflm,percentage
iLbO5060-AoSCsm,ZQmK7775-Loiyvz,percentage
KsIR9053-QXohud,buPo6846-kPXjgV,percentage
jNgN7858-xpiOvy,aTCQ9201-FNOXIq,percentage
VgGg7212-DWROoG,ZmXE7367-YqSQXU,percentage
DIPw5982-esEvsI,RObz9783-KgZtVj,percentage
gGlh4405-kqbbwJ,WkHP1704-tVFRSU,percentage
TXeN5602-iThLFs,xNRz7159-RsRAaO,percentage
hIgv0787-fhfCOr,AYFo9018-JwPISg,percentage
URFl2678-sHUJVn,JQNz3025-DLsvag,percentage
oCcu8854-KrBVRv,ALYR4408-KZbZCn,percentage
rmzL0298-riBClE,vdwB5270-owuQke,percentage
Uozp2564-DZjMqm,jhEx6927-gABBfR,percentage
TgED7253-WiwdIh,MAfE6917-MxgxUc,percentage
gAtY1286-qBDOxI,iTKP3733-AKwlXg,percentage
yKVt1655-TFFAZM,nbHX3613-oRNpJb,percentage
InGr6017-DDZJZA,gEmf8696-ULGVlZ,percentage
ejGj3369-QzjOYS,gQPv3473-IVDvEH,percentage
lijE0125-ELcRwQ,qQjT7858-XQLiwR,percentage
IrmZ2651-zaSXKJ,Pbfo1812-yoJapv,percentage
rDyG9751-uSWAqN,yaMx5938-chEEOm,percentage
DDjB4633-umLIKS,iCTm6589-omLPkY,percentage
KwRB0543-LvLDeK,xCml4919-mefQKS,percentage
Ante2099-PirGlI,DUno4304-BFqAFd,percentage
tWFZ3468-hledZn,kGGH1259-OmDwth,percentage
oSGB4455-RjYznC,UPQk5443-slLRmB,percentage
erhU8831-kEeTTN,Vpwk3435-WryLSG,percentage
uzcI0575-cqsKdE,DLBb5570-FNfuNu,percentage
lSrq4550-tdCZAJ,evoE6495-oSxPrE,percentage
vnyq7217-kcYSoF,Uulg0851-JYvBPT,percentage
CabL0287-jDNihl,QMND1737-QzYHob,percentage
iwXl5035-YXPWua,rMeb3492-hnKSJC,percentage
HtYI6884-TWbuNO,MCNY8500-tetwmN,percentage
RSbI8777-iXzfqh,TsWR9592-kjyblc,percentage
fcOT1737-RwRUVm,dSvW0034-WyzQQa,percentage
tSPl9872-xQoHgf,txeI9106-XRgQtX,percentage
cZhx7556-nnFgll,XKBR7084-OzVmZM,percentage
sLoc9672-jQRUlm,GBML5423-mtozSh,percentage
LbsZ7380-TpbzfA,IBcM0798-SYBOEE,percentage
subI3954-RPNlVz,yUIn2712-KpXgTX,percentage
ueHV3950-HsPoBA,AhVZ7322-mMvpuV,percentage
JrnC8865-okLpqL,cjRV4564-aOlvwl,percentage
dMxu6598-lQjoCz,CMnC9659-AvrGrm,percentage
LjaF7091-CJaoMB,kQWz0701-injFsV,percentage
tlCI7255-LoJWos,iJTj1324-LabdGr,percentage
NVHj4196-BNvPOW,IXbD0246-hSGVDV,percentage
dPYO6850-hJCiIS,eqpX8508-kiUXmv,percentage
JBZO8089-uRRBal,eikT4743-MUdlaQ,percentage
bzsZ2810-snmfzM,LUXG6782-EQebGI,percentage
XNLg2043-cpNsXW,suBM5369-MBXRhg,percentage
utmN2181-lxrZUH,Jjbb6519-nAZpGE,percentage
enzc4367-Zhtiet,hPye9218-HEBZGq,percentage
Pfqj1619-JKdjkm,zTgX0297-voQDFi,percentage
VKVf1598-NSwQWp,uOtg7043-fjtLtr,percentage
UTGe6888-QGuvQn,tGoa4094-FwPbQr,percentage
onHX5819-GsMJfr,Xlgy0586-hKTBnG,percentage
SkIQ1562-DjaaxI,LmMm4512-OoeGDs,percentage
zgyA5391-ROcRdd,PpAx2008-ULIFAc,percentage
Oxqo5623-guWksa,grcC8445-ZrTAEi,percentage
ejeV5561-bzfPBy,Rjer7607-oUgpPo,percentage
nfrU7426-gmsJHZ,lyCz0460-OwXLRn,percentage
eaBI4598-fbOKSU,yMNi7919-dKWCId,percentage
XdhX9447-kJeHBR,kBqK4837-bikXvD,percentage
yoxQ3888-ZeqsmJ,mMdg7052-hrfEOT,percentage
wLWr1922-lsAUnI,oFnb1445-kDgCkB,percentage
tkfW4846-UhqVQz,bapQ8838-bgcWBL,percentage
jWjZ5405-vOmxXx,AqNl3905-wAGNBy,percentage
mLBE2107-zWqkNM,izzc9615-yXDSey,percentage
mUuu2396-PSrSpB,Zema1157-CWZBHX,percentage
UrcQ3779-CNBYnw,pCuB5162-GjIFuW,percentage
OVAY3751-CYCHmf,sJXR7384-eKHePL,percentage
ZXVf6092-gPJLHj,LkFb4758-CDKjpB,percentage
GuIM0762-AADSig,Nons8113-bgUvIy,percentage
csGw1462-ibyjct,fPLs6760-vOsdgb,percentage
HUjZ6637-zZsEnd,rfYf8348-HHOjxR,percentage
TqQV4105-UWuYNp,kDTd8395-hOJkCL,percentage
IUSZ2198-uPTHLT,tMYE5826-vsDZeu,percentage
OZRm5535-pvRliK,vOUu6493-JWhVlu,percentage
vryO2430-lELeVc,eiHh0646-kAniPw,percentage
PwPU0955-GXqCcr,xzeB3312-FiysNI,percentage
juFz8685-UsrEOO,DAYw9961-fXkAFm,percentage
cppt0788-NQITEm,OtGD4183-aXukhV,percentage
zEvb5711-NbpBCx,zjrZ3779-NXDnRl,percentage
Wqlu8906-WBxkEq,occD4702-EUHgEq,percentage
oAJK1895-FJPDqu,Dbmv2112-YEYTzn,percentage
kttf9753-pNNmAJ,soJZ4807-YlafXG,percentage
SEBY5954-lEsEzi,OKkK3237-BbHEVa,percentage
Jbpi8824-VneJeE,uhbc7892-JUgSNQ,percentage
qlbr1420-KMkotF,QOPj9236-ZDhfxQ,percentage
QfZM4059-PDCrKg,Edae5324-BpTAsD,percentage
nNes1588-eJhmTR,lsCA3616-KRwNat,percentage
LVKU7385-qFGoTi,ptVh2014-CAvGVq,percentage
yZLN2467-NGPebA,wRFn8164-umzvIL,percentage
MMDt0482-bQUVwz,nxHd3304-DtyCju,percentage
Uqad1403-GnqjGC,lYgR2639-Lucfad,percentage
xTlR2312-JZeHLP,hYcs5017-bqiZpp,percentage
Vemo1818-sMlOFs,PTCQ2624-BTzPBx,percentage
JQYx0189-isyPbF,KDkZ1651-ilJzIw,percentage
qeBm9004-vXWOep,fSUo5846-EiYtdA,percentage
jxMn4298-KIFhlw,qlJN0058-RabttA,percentage
BJfK3884-tgxJaW,dPNv0896-gQQGqN,percentage
aaIx6286-vKzkqW,ltps2303-jhDNpI,percentage
hpgz3840-NzYuEA,LJBP7198-rvDqOW,percentage
okQv7139-uxfjeg,QdJr2183-LCEvtZ,percentage
VfNb7138-MNVhHr,Qbdi1978-LJfgqs,percentage
NGEN3854-VfHtna,AIEQ1067-inLLnk,percentage
IGYt0200-zncHFd,JuQm3186-CuJkuN,percentage
RnEL6236-NuvHIU,GQYO9805-Oxddvb,percentage
WBtZ2560-gRYFLv,ssJz6685-abQPRt,percentage
aeRx5000-jEPxOG,yCOI7405-CcJUVe,percentage
Yeqw3011-yIlOKH,USSn0473-rfUfCS,percentage
DBQZ9114-fTXRxq,rVQL1786-IQNTLA,percentage
XEOm7506-gSSJie,hIMJ9620-IUtGwZ,percentage
gznn4650-cjvfAY,bKWL2702-JwHNGm,percentage
xorV4290-CRMPhh,DKxI2216-BVCZHO,percentage
bqru5885-EXflFE,YpQh7243-tCtWLg,percentage
zbAe8616-YLEtcQ,fubm3101-dMqWHs,percentage
sZsA2973-bikSMl,lZGD7963-uQvojE,percentage
weis1147-wKFmVb,mePE4901-AIwbtv,percentage
HxKJ2626-qrFRcs,QURE8530-gAjpIL,percentage
uKeF0347-XzwORA,TzvG1351-sbZBiu,percentage
VOvJ7075-rCRByo,VeFI0949-mvOPgE,percentage
TPLq1447-RUNnBb,bCOK1168-vMuyzs,percentage
UKxF1930-lAhEzz,bGQS3076-VBXjZi,percentage
YdDN5575-Bxmmrg,Leky9089-sMNwTK,percentage
KrpF0667-jLDxdy,XXUi0625-oRYfnb,percentage
NinJ5328-nWRarF,UsUj4903-UEiGyT,percentage
XGCM2931-gdcCOY,paMM2165-ApRHXn,percentage
KxTk3672-NkhdtL,cAZC4546-cKROHH,percentage
nryN8995-KRzzkG,cYvk8923-kyirLs,percentage
QubB1575-oRaiMq,WIbr0382-zkOooM,percentage
cKno4802-WWucuQ,tVIs5572-JxixmF,percentage
FURf7918-WLAmsL,uvhd9201-ctSeyJ,percentage
UfzM1811-WsJqbt,mVpo2375-BPeakF,percentage
trFh1352-VoXYvL,BfGZ4367-fcCOFn,percentage
ruTN4847-nGoQbG,giuS1583-nYvwHm,percentage
kyps5265-QpLDrz,vJRh8004-iUbyUh,percentage
mdbb0967-gNRKxW,lQSO2336-LCoBwm,percentage
NolH3456-kRhEIQ,BOwJ4136-wmmAcV,percentage
vEXC3803-BVphXJ,yuvu1742-CBUCrw,percentage
ldqG4360-zLbCcf,jkcx6076-HABsUc,percentage
CqNl8062-qRaMWv,jwzp5880-GzhNoU,percentage
JXzJ6549-jeDsnX,XqBJ2194-MBSVsj,percentage
AOke8778-oMUNBI,ZIsl8038-FxqLuy,percentage
snvU1311-cpHAto,eOvl7530-vDFJOH,percentage
gaZD7165-KTmhLk,PsaJ7635-ZUzagh,percentage
zvaQ5035-iGewtl,RgbJ1091-mMMfjm,percentage
xGvu2783-TVtjhQ,LVka3208-UrhKAY,percentage
dAGs3429-BBIbQX,WYMW9643-wzBTei,percentage
usAW3521-WvAJJC,IRvs6230-KdMSkH,percentage
uMgh3972-CpQoEu,xYXp3568-lalbPi,percentage
sAvT1824-hjLBYf,pgmt0463-ubloVB,percentage
JVJg9959-PbmcrR,CbEJ4859-oICxAN,percentage
CLSy0504-iffcfK,ubWN9393-qmGIbH,percentage
Mdlf5939-JPgvDQ,OEkN2278-nZsqVs,percentage
ZKAV1865-WZNAph,IVxS6142-FzpFnw,percentage
ZbBl1502-idaYLu,YIrH1484-inluZS,percentage
extG9843-WfHYXA,pVZb0887-egLTPO,percentage
QAbp2483-xTsDMW,BGun3905-UbllRp,percentage
gCgY3099-QrJuXC,FVnt7066-vfAOfB,percentage
rGkZ2147-ZpVoDp,LzwM1816-sdHYNw,percentage
YWKz7145-pVeHie,jMsK4818-sghFLA,percentage
GXDr2312-sfgAei,uZvK5843-LhDPUp,percentage
BPLY6735-fPdrtu,zTrt4753-xUPmgn,percentage
ivky7961-fzNBLh,UisZ1193-PYaJLz,percentage
RDfc3588-FxFjuv,Wfvw8642-sOBWfc,percentage
Bqun8204-xQCpYg,qjgk6568-TOoXid,percentage
gvto6218-VORgKn,fBUi0008-fmZORD,percentage
ngif4318-omQYCP,EBLa5549-EDoDde,percentage
KayQ6439-UnWtqc,Json3808-gdoAAr,percentage
wjlD3062-XPmsjz,aqvN3003-mkLFHQ,percentage
WNHa3523-YxwYdJ,tDjb2103-ElZCwm,percentage
yQxf3839-mCNWXh,SyRS0201-Fmhtgq,percentage
Uzst6570-aHUCFW,SHJT8701-VtOVTc,percentage
DHsZ0402-vYKlOv,zSIJ5234-xyUXVa,percentage
fKCj3398-EzwmUv,aArl2446-fbcIIr,percentage
bPaF9216-YMZimD,aosa9585-EYNcbt,percentage
ToxN2313-rPOlDi,cIeq3378-jVPYJg,percentage
cqwN2421-gCtoHu,MrnS2177-mbnfmf,percentage
neyT6942-xOnceX,Lyhp3453-XqYIoR,percentage
mgeh6325-XGmmID,NSLp1969-eGKxwB,percentage
neQi7754-tHczIj,JIDA9957-lVTRfd,percentage
Npiw3311-rofXDR,ZrHe3255-wQFYWf,percentage
rwAw6310-WUMeRB,amJT5568-noFhCU,percentage
GTUS2832-Txfhzy,amYm5717-cpNgEH,percentage
BlCa5302-BqBhGW,vpAS4437-mwGitt,percentage
GSoH6980-ETNPnL,xhGN7932-wFptBK,percentage
nUpp5637-SIxtFf,YJQM8826-WjVGYD,percentage
KMMC6781-kHaScI,XfqS7491-EJXEhZ,percentage
OMov8097-ZPRxoV,ZJfF7619-ggbxnO,percentage
fxhM2531-NFurpq,ProI4801-vKgsDW,percentage
flNh7802-ubekNO,NdSj0459-RxXAPS,percentage
ykyv2203-cyxhmV,stwe4203-YNTftz,percentage
eKhQ0014-aonCrV,HIOP8481-OhYzov,percentage
spBI8789-BpDPma,spSZ4082-albwyr,percentage
wBgJ7994-dkSwvp,KzWM9228-CfKnhq,percentage
QFfq2935-qhLCzK,jnug2800-DEsQpx,percentage
pLWZ5505-GDaVfb,fPso6576-fRcVtq,percentage
OQBo6670-EYFvhN,eGPE7841-AliKcL,percentage
zkTh2703-EtAEWl,cZGM0198-LyQLIj,percentage
ebBf7027-YubPoj,FXPV8119-LyVRKC,percentage
wrDi6186-pucfBR,tLhU7219-sTFnHZ,percentage
oNOR7001-eqmxwE,uoeg0352-fkzKIj,percentage
Xnsn7960-qxDVAu,Kgic1868-zPvSzW,percentage
REdC0860-HrUdgh,SbGQ8749-LzNiIm,percentage
Hhzu9672-ExmMtO,nlKW7823-CuAoxd,percentage
mxZu5674-iuPBgI,NCPn8929-aZmLXB,percentage
yoiA5675-RPPykR,MBXx2094-VtDpBp,percentage
YGSb8925-gvyyDU,ogCW5479-PdUqyO,percentage
tVpf6782-QiwEjY,Msgw9064-fUPfhJ,percentage
WxKL6978-tFObTu,LQsd2832-wjTMYG,percentage
aFiO2687-qonAjP,uCAS5163-wIDoTX,percentage
LHAr4513-lLqzki,wPYU6202-ymflYe,percentage
dRYS4420-VEFzgP,tGJM4987-InAysk,percentage
oyRc9401-vRNXGK,IfOx8355-aGgPcs,percentage
zYjq7581-mNdssC,qpHj0759-bZZoHR,percentage
zqBD8826-fpQVcY,pphn9917-ZWVcnS,percentage
rjHU6139-iMsrLH,ncic4204-WmKKWL,percentage
Szvh8403-rWMiOY,llZL4131-cvteLO,percentage
foVs4752-IjobiS,oGUl7331-sCCrOf,percentage
gnxM2497-IHmuWN,qMSE8365-xajpjT,percentage
UVKx9172-XiklBC,QSXB2908-LMOddj,percentage
gKjC3573-hzpIgn,EGuN3678-mixrSA,percentage
DQwk4666-mreKcG,FmKl0324-vOhokd,percentage
wQkM9867-AIfjqi,XIpn0648-usbfNP,percentage
OnPv5759-oRRZIs,XQvc8890-YZlcLI,percentage
ffHK7697-YPdiHN,twPH4013-hzrSdU,percentage
mSFk8361-jLFHYY,SvfR6960-NkqGJy,percentage
MgiA9633-ujdwYe,GmCs1795-jKqSEN,percentage
cvBz6579-oFfURR,AFxP9381-GVnVGE,percentage
gXBC9226-RDxyNb,aMIK9371-HhnOgB,percentage
XLxO7575-TobCnQ,HtPe5900-VUtyOj,percentage
KCzn4900-cLhGfg,EoCN2310-Ecrudl,percentage
fKyL2351-VFqmXc,vRPV4037-zfXPAo,percentage
MCXL0192-bMxmvB,YqNB3658-bghnxD,percentage
DvAT8300-gUuQYO,MXBz9309-pmTFnu,percentage
XOeN6399-gaSxmo,dYNq4949-gReFfv,percentage
jNHn4102-cxaUBL,Ghdj8922-fBusJU,percentage
kiWq9671-AfioNz,vOot5273-zfkUfN,percentage
GnnE6449-sNjjbH,mFiP6338-GbCdMH,percentage
Sapw0921-qvcnXL,vzDJ5691-BAHGbD,percentage
jWMB6892-dZLBxJ,cGVm7746-sadElz,percentage
bnFi2783-PmrwXt,RVNY0260-snFiCz,percentage
Okwv3345-HWCZXr,nUBT2326-bTjvEH,percentage
IARE6426-lpyzZs,AIRg6812-rCTxEH,percentage
aocs5164-JfFPoo,sFEh3192-WfVeJe,percentage
yJsm6606-HANgDQ,QttR7581-ZgtSGh,percentage
rEii3676-lRnmNg,WKwk9048-BsJQqP,percentage
mEWY9211-DhKQxE,UhCL8003-hdmvBG,percentage
azeX2860-hyiPkM,ZsFv1889-WBwmAN,percentage
goir7433-HnqLwy,dtbF3111-mbnQNM,percentage
NwFe7048-NtNgYp,hqus1472-YGuHMC,percentage
YsWb8613-Xpxeli,iGSi6332-cheqQz,percentage
Kbur5636-rmqQAu,AbFl8470-kUGhAf,percentage
MfXB0190-zUSvHQ,tcfS7652-XuTPKY,percentage
oArj0491-RNuTpS,Umwp4130-eMFcQY,percentage
UQzk6900-gHIErm,vQCy5028-BrpWAu,percentage
pxvd6094-yabUys,herA9651-Smpzdx,percentage
ywvV0448-ugGdpV,sXrM6547-WGyeOW,percentage
iaYI0355-nQKKhN,TOps3442-CQaHaY,percentage
KlNM0166-hCxmYt,KovE1949-alGYww,percentage
eNPD4438-rHUcKK,hMIR3989-yXzPGM,percentage
WaLX6474-wozwst,NOrB5362-uZBXOz,percentage
Bwtg3661-UilYTy,yAUu5909-hfhnSE,percentage
oQPQ0101-cqMiRj,RqBG1248-yoJSvY,percentage
Ycpa7372-qhTuoU,nZJM3507-nUUYnf,percentage
ExXN4399-CHriyI,aWDT7031-lbteVg,percentage
xlsE6669-aZsPPu,jSUw1011-oeyilH,percentage
OeIx5719-PtgOWK,GtAX7033-wOXHJz,percentage
Tabv9331-sTtAPv,icrS1806-Rijbfx,percentage
cyXW1834-LBdSih,PwhE8210-qKjgGs,percentage
cVjS4267-HSDbtQ,fWaB6389-ELcdhA,percentage
eYth7855-wfQwQN,olBC4978-mLUwQU,percentage
GcqN7830-OUSPke,aRlW5613-ISYcpu,percentage
MwDp6944-vfmjdk,KLNf9585-JouDmg,percentage
GQiN2172-zOMNod,Nwsf2464-xbyHGo,percentage
OKWT1447-gGBJFb,TfaT1374-pnIhhX,percentage
NgIh1531-qNtHcS,kkih5555-nnyqVv,percentage
YwrQ9002-DpbPDu,RCHg3196-JTXnsJ,percentage
